Date,Action,Environment,Log Level
2015-01-23 22:11:35,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:11:51,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:11:51,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:12:05,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:12:05,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:12:20,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:12:20,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:12:35,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:12:35,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:12:50,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:12:50,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:13:25,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:13:25,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:13:36,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:13:36,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:13:51,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:13:51,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:14:06,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:14:06,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:14:21,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:14:21,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:14:36,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:14:36,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:14:51,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:14:51,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:15:06,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:15:06,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:15:25,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:15:25,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:15:36,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:15:36,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:15:51,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:15:51,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:16:06,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:16:06,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:16:21,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:16:21,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:16:36,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:16:36,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:16:51,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:16:51,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:17:14,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:17:14,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:17:24,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:17:24,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:17:39,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:17:39,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:17:54,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:17:54,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:18:09,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:18:09,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:18:24,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:18:24,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:18:40,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:18:40,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:18:55,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:18:55,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:19:10,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:19:10,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:19:25,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:19:25,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:19:40,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:19:40,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:19:55,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:19:55,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:20:10,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:20:10,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:20:25,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:20:25,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:20:40,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:20:40,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:20:55,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:20:55,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:21:32,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:21:32,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:21:42,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:21:42,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:21:57,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:21:57,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:22:12,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:22:12,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:22:27,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:22:27,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:22:42,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:22:42,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:23:02,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:23:02,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:23:12,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:23:12,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:23:27,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:23:27,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:23:54,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:23:54,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:24:04,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:24:04,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:24:19,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:24:19,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:24:36,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:24:36,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:24:49,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:24:49,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:25:04,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:25:04,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:25:19,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:25:19,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:25:34,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:25:34,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:25:53,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:25:53,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:26:04,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:26:04,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:26:24,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:26:24,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:26:34,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:26:34,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:26:50,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:26:50,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:27:05,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:27:05,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:27:20,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:27:20,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:27:35,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:27:35,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:27:50,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:27:50,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:28:12,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:28:12,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:28:22,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:28:22,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:28:37,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:28:37,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:28:52,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:28:52,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:29:07,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:29:07,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:29:25,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:29:25,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:29:37,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:29:37,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:29:52,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:29:52,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:30:07,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:30:07,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:30:26,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:30:26,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:30:37,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:30:37,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:30:52,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:30:52,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:31:07,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:31:07,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:31:22,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:31:22,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:31:37,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:31:37,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:31:52,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:31:52,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:32:07,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:32:07,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:32:22,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:32:22,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:33:00,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:33:00,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:33:23,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:33:23,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:33:33,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:33:33,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:33:51,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:33:51,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:34:03,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:34:03,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:34:18,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:34:18,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:35:12,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:35:12,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:35:22,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:35:22,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:35:37,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:35:37,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:35:53,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:35:53,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:36:07,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:36:07,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:36:22,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:36:22,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:36:37,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:36:37,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:36:54,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:36:54,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:37:13,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:37:13,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:37:23,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:37:23,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:37:38,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:37:38,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:37:53,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:37:53,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:38:08,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:38:08,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:38:23,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:38:23,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:38:38,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:38:38,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:38:53,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:38:53,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:39:08,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:39:08,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:39:52,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:39:52,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:40:02,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:40:02,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:40:25,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:40:25,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:40:35,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:40:35,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:40:50,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:40:50,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:41:31,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:41:31,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:41:41,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:41:41,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:42:04,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:42:04,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:42:14,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:42:14,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:42:30,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:42:30,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:42:45,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:42:45,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:43:04,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:43:04,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:43:15,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:43:15,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:43:33,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
2015-01-23 22:43:33,Streaming from Suite100PTZ,SafetyandHealth,info
2015-01-23 22:43:45,Long range motion sensor triggered Suite100PTZ,SafetyandHealth,info
